Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1789664004,200,,Aggregated,5.222222,0.000000,5400,7800,8600,8900,9900,10000,10000,10000,10000,10000,10000,67,0,5400,5605.588123714899,972.7638330077752,10058.3531249722,3431.089552238806
1789664005,200,,Aggregated,6.100000,0.000000,6400,8600,8900,9100,10000,11000,12000,12000,12000,12000,12000,76,0,6200,6207.365465406742,972.7638330077752,12225.984541000798,3582.1315789473683
1789664006,200,,Aggregated,6.200000,0.000000,6800,8900,10000,10000,12000,12000,12000,12000,12000,12000,12000,88,0,6800,6778.672228192259,972.7638330077752,12391.308834019583,3596.840909090909
1789664007,200,,Aggregated,6.200000,0.000000,6800,8900,10000,11000,12000,12000,12000,12000,12000,12000,12000,94,0,6800,6886.430166637279,972.7638330077752,12391.308834019583,3991.031914893617
1789664008,200,,Aggregated,6.500000,0.000000,7800,9100,10000,11000,12000,12000,14000,14000,15000,15000,15000,101,0,7800,7280.679978118197,972.7638330077752,14539.640458009671,4124.445544554455
1789664009,200,,Aggregated,7.400000,0.000000,8300,10000,11000,12000,13000,14000,15000,15000,16000,16000,16000,114,0,8200,7786.978219280156,972.7638330077752,16493.15666698385,4669.1140350877195
1789664010,200,,Aggregated,7.400000,0.000000,8900,10000,11000,12000,14000,15000,15000,16000,16000,16000,16000,124,0,8900,8198.589382039743,972.7638330077752,16493.15666698385,5203.854838709677
1789664011,200,,Aggregated,7.100000,0.000000,8900,11000,12000,12000,15000,15000,16000,16000,16000,16000,16000,131,0,8900,8403.072173961124,972.7638330077752,16493.15666698385,5379.2900763358775
1789664012,200,,Aggregated,8.500000,0.000000,8900,11000,12000,14000,15000,16000,17000,17000,18000,18000,18000,143,0,8900,8825.476604866122,972.7638330077752,18376.667875010753,5348.531468531469
1789664013,200,,Aggregated,8.500000,0.000000,9100,11000,12000,14000,16000,17000,18000,19000,19000,19000,19000,153,0,9100,9113.189100195597,972.7638330077752,18554.808416985907,5750.222222222223
1789664014,200,,Aggregated,8.800000,0.000000,9700,12000,14000,15000,16000,18000,19000,19000,20000,20000,20000,159,0,9700,9380.391223772916,972.7638330077752,19710.45512499404,5788.817610062893
1789664015,200,,Aggregated,9.200000,0.000000,9900,12000,14000,15000,17000,19000,20000,20000,21000,21000,21000,167,0,9900,9728.078983760019,972.7638330077752,21090.593667002395,5764.119760479042
1789664016,200,,Aggregated,9.200000,0.000000,9900,12000,15000,15000,18000,19000,20000,22000,22000,22000,22000,173,0,9900,9924.069810190003,972.7638330077752,22303.550584008917,5794.612716763006
1789664017,200,,Aggregated,9.100000,0.000000,10000,12000,15000,16000,19000,21000,22000,22000,24000,24000,24000,185,0,10000,10435.29619727507,972.7638330077752,24251.101000001654,5941.605405405406
1789664018,200,,Aggregated,8.800000,0.000000,11000,12000,15000,16000,19000,21000,22000,24000,25000,25000,25000,191,0,11000,10702.092803423768,972.7638330077752,24782.992000022205,5965.685863874345
1789664019,200,,Aggregated,9.000000,0.000000,11000,14000,16000,17000,21000,22000,24000,25000,26000,26000,26000,203,0,11000,11260.101561147254,972.7638330077752,25935.47920900164,5832.28078817734
1789664020,200,,Aggregated,8.800000,0.000000,11000,14000,16000,18000,22000,23000,25000,26000,26000,26000,26000,208,0,11000,11511.303512408207,972.7638330077752,25935.47920900164,5883.735576923077
1789664021,200,,Aggregated,8.600000,0.000000,11000,15000,16000,19000,22000,24000,26000,26000,28000,28000,28000,217,0,11000,11864.1617497922,972.7638330077752,27894.99737499864,5994.589861751152
